ticker,company,year,quarter,report_date,sentiment_score,sentiment,return_1d,target,pre_return,pre_volume_change,pre_rsi
MSFT,Microsoft Corporation,2024,2,2024-05-15 00:00:00-04:00,0.9465875370919882,positive,-0.4939905005063805,0,0.3508334634542698,-2.4446615068217037,55.21122403020009
MSFT,Microsoft Corporation,2023,4,2023-11-15 00:00:00-05:00,0.9869281045751634,positive,1.758324619686502,1,0.5418790711226373,3.816855303807003,72.36997984776879
MSFT,Microsoft Corporation,2023,4,2023-11-15 00:00:00-05:00,1.0,positive,1.758324619686502,1,0.5418790711226373,3.816855303807003,72.36997984776879
MSFT,Microsoft Corporation,2024,4,2024-11-15 00:00:00-05:00,0.9935897435897436,positive,0.1831310762671734,0,0.07199050152864928,12.122697153876862,49.13558104962932
MSFT,Microsoft Corporation,2021,4,2021-11-15 00:00:00-05:00,1.0,positive,1.0236124596157747,1,0.043676545987640925,4.347846052566969,80.92149005861637
MSFT,Microsoft Corporation,2021,2,2021-05-17 00:00:00-04:00,0.9753086419753086,positive,-0.8565138622318558,0,-0.3238260931103131,-1.2631628554901275,34.950460690236
MSFT,Microsoft Corporation,2021,3,2021-08-16 00:00:00-04:00,1.0,positive,-0.5159728507125871,0,0.23556539085751282,3.4579012078275584,59.4062168734803
MSFT,Microsoft Corporation,2022,1,2022-02-15 00:00:00-05:00,0.9626168224299065,positive,-0.11672947401469846,0,-0.3790564673131236,6.864572441117946,54.18542950718626
MSFT,Microsoft Corporation,2023,4,2023-11-15 00:00:00-05:00,0.9872611464968153,positive,1.758324619686502,1,0.5418790711226373,3.816855303807003,72.36997984776879
MSFT,Microsoft Corporation,2024,3,2024-08-15 00:00:00-04:00,0.9573333333333334,positive,-0.6080328658389145,0,0.9097936173196208,-1.9773956892334517,48.79646856646097
MSFT,Microsoft Corporation,2023,1,2023-02-15 00:00:00-05:00,0.8771929824561403,positive,-2.6622796859092634,-1,0.3528289407192564,0.37040014763779466,73.53815562578248
MSFT,Microsoft Corporation,2023,4,2023-11-15 00:00:00-05:00,1.0,positive,1.758324619686502,1,0.5418790711226373,3.816855303807003,72.36997984776879
MSFT,Microsoft Corporation,2021,2,2021-05-17 00:00:00-04:00,0.9544159544159544,positive,-0.8565138622318558,0,-0.3238260931103131,-1.2631628554901275,34.950460690236
MSFT,Microsoft Corporation,2021,1,2021-02-16 00:00:00-05:00,0.9516616314199395,positive,0.4359683140539916,0,0.2596755413784735,-5.905304469272233,73.0332847407508
MSFT,Microsoft Corporation,2024,1,2024-02-15 00:00:00-05:00,1.0,positive,-0.6149206060348855,0,-0.17491538563721987,-0.08050980324989468,53.76257071634222
MSFT,Microsoft Corporation,2021,3,2021-08-16 00:00:00-04:00,0.8823529411764706,positive,-0.5159728507125871,0,0.23556539085751282,3.4579012078275584,59.4062168734803
MSFT,Microsoft Corporation,2023,4,2023-11-15 00:00:00-05:00,0.7543859649122807,positive,1.758324619686502,1,0.5418790711226373,3.816855303807003,72.36997984776879
MSFT,Microsoft Corporation,2023,3,2023-08-15 00:00:00-04:00,0.9523809523809523,positive,-0.24284218199267515,0,-0.36697804311197846,2.8717676735079865,26.549358885978165
MSFT,Microsoft Corporation,2024,4,2024-11-15 00:00:00-05:00,0.9640718562874252,positive,0.1831310762671734,0,0.07199050152864928,12.122697153876862,49.13558104962932
MSFT,Microsoft Corporation,2021,2,2021-05-17 00:00:00-04:00,1.0,positive,-0.8565138622318558,0,-0.3238260931103131,-1.2631628554901275,34.950460690236
MSFT,Microsoft Corporation,2023,4,2023-11-15 00:00:00-05:00,1.0,positive,1.758324619686502,1,0.5418790711226373,3.816855303807003,72.36997984776879
MSFT,Microsoft Corporation,2024,4,2024-11-15 00:00:00-05:00,0.4580962993372823,positive,0.1831310762671734,0,0.07199050152864928,12.122697153876862,49.13558104962932
MSFT,Microsoft Corporation,2023,3,2023-08-15 00:00:00-04:00,0.7911832946635731,positive,-0.24284218199267515,0,-0.36697804311197846,2.8717676735079865,26.549358885978165
MSFT,Microsoft Corporation,2022,2,2022-05-16 00:00:00-04:00,1.0,positive,2.0344288324636084,1,-0.9784236843242035,1.1777611083553907,41.09896471865476
